customer_id,revenue,orders,units_purchased,unique_products,first_purchase,last_purchase,country,average_order_value,revenue_rank
15624,588.13,4,357,26,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom,147.0325,2361
17351,587.15,3,113,22,2011-03-11 16:05:00,2011-11-03 18:45:00,United Kingdom,195.71666666666667,2362
17890,586.89,2,402,88,2010-12-13 15:12:00,2011-01-21 11:19:00,United Kingdom,293.445,2363
12384,585.27,2,126,26,2011-08-10 11:23:00,2011-11-11 08:39:00,Switzerland,292.635,2364
13243,585.12,1,232,56,2011-05-20 13:14:00,2011-05-20 13:14:00,United Kingdom,585.12,2365
15222,585.0,1,440,5,2011-01-25 08:03:00,2011-01-25 08:03:00,United Kingdom,585.0,2366
16384,584.5,2,260,33,2011-03-21 10:13:00,2011-09-11 11:19:00,United Kingdom,292.25,2367
16072,584.3199999999999,1,140,23,2011-02-24 14:32:00,2011-02-24 14:32:00,United Kingdom,584.3199999999999,2368
14023,584.07,2,345,30,2011-04-03 15:50:00,2011-12-02 13:58:00,United Kingdom,292.035,2369
13557,584.0600000000001,2,546,31,2011-03-04 12:14:00,2011-11-11 15:24:00,United Kingdom,292.03000000000003,2370
15762,583.75,2,251,37,2011-09-23 15:17:00,2011-10-05 16:15:00,United Kingdom,291.875,2371
17014,583.4300000000001,3,243,63,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,194.4766666666667,2372
12426,582.73,1,258,30,2011-05-29 12:26:00,2011-05-29 12:26:00,Germany,582.73,2373
13427,582.6,3,545,25,2011-05-08 15:58:00,2011-11-20 13:02:00,United Kingdom,194.20000000000002,2374
12695,582.1,4,220,23,2011-05-13 13:15:00,2011-12-02 13:22:00,France,145.525,2375
17259,581.23,2,388,104,2010-12-06 12:55:00,2011-07-14 15:01:00,United Kingdom,290.615,2376
18095,580.05,2,419,20,2011-01-11 12:37:00,2011-01-31 12:50:00,United Kingdom,290.025,2377
17142,579.0,1,81,15,2011-04-14 18:22:00,2011-04-14 18:22:00,United Kingdom,579.0,2378
13292,578.94,2,347,29,2011-02-28 15:00:00,2011-11-01 10:04:00,United Kingdom,289.47,2379
17540,578.9,2,194,20,2011-01-27 14:35:00,2011-11-15 11:56:00,United Kingdom,289.45,2380
16005,578.71,4,280,173,2011-03-14 11:46:00,2011-11-27 13:47:00,United Kingdom,144.6775,2381
14529,578.61,3,325,177,2011-08-21 14:10:00,2011-10-10 15:27:00,United Kingdom,192.87,2382
12601,577.0600000000001,5,245,21,2011-01-11 10:38:00,2011-06-03 10:17:00,Germany,115.412,2383
14176,576.9000000000001,4,209,28,2010-12-07 11:45:00,2011-02-15 13:12:00,United Kingdom,144.22500000000002,2384
16723,576.4,2,398,37,2011-08-24 11:31:00,2011-09-09 13:01:00,United Kingdom,288.2,2385
15830,576.0,1,415,39,2011-11-02 10:40:00,2011-11-02 10:40:00,United Kingdom,576.0,2386
15550,575.63,4,295,43,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,143.9075,2387
13487,575.4,3,265,26,2010-12-21 14:54:00,2011-10-13 12:07:00,United Kingdom,191.79999999999998,2388
14400,574.7,1,454,25,2011-07-13 15:50:00,2011-07-13 15:50:00,United Kingdom,574.7,2389
18123,574.4399999999999,2,582,31,2011-11-08 13:31:00,2011-11-15 14:23:00,United Kingdom,287.21999999999997,2390
15339,574.07,2,416,77,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,287.035,2391
15303,574.02,1,248,31,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,574.02,2392
12879,573.22,3,370,7,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom,191.07333333333335,2393
13379,572.56,3,601,85,2011-07-26 12:26:00,2011-11-13 13:45:00,United Kingdom,190.85333333333332,2394
13405,572.451,3,165,25,2011-01-26 09:27:00,2011-09-26 17:01:00,United Kingdom,190.817,2395
12816,572.2,2,128,27,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,286.1,2396
13816,571.6700000000001,2,269,25,2011-10-06 14:37:00,2011-11-16 08:38:00,Germany,285.83500000000004,2397
17616,571.1999999999999,3,224,1,2010-12-07 10:04:00,2011-06-19 10:11:00,United Kingdom,190.39999999999998,2398
15821,570.96,2,202,57,2011-10-09 13:28:00,2011-10-26 15:48:00,United Kingdom,285.48,2399
15315,570.5,2,862,35,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,285.25,2400
13939,568.55,3,847,43,2011-02-01 11:30:00,2011-11-16 13:33:00,United Kingdom,189.51666666666665,2401
17360,568.24,3,328,113,2011-06-08 17:09:00,2011-11-22 13:11:00,United Kingdom,189.41333333333333,2402
13321,567.36,2,372,10,2011-09-14 15:18:00,2011-09-28 15:24:00,United Kingdom,283.68,2403
16667,567.1800000000001,2,236,52,2011-02-28 12:57:00,2011-10-02 15:26:00,United Kingdom,283.59000000000003,2404
18150,566.58,3,332,29,2011-05-22 10:47:00,2011-11-07 16:49:00,United Kingdom,188.86,2405
16278,566.38,1,114,23,2011-08-31 17:12:00,2011-08-31 17:12:00,United Kingdom,566.38,2406
16345,565.46,1,288,35,2011-10-26 16:03:00,2011-10-26 16:03:00,United Kingdom,565.46,2407
13894,564.62,3,354,25,2011-02-02 12:54:00,2011-11-16 09:44:00,United Kingdom,188.20666666666668,2408
15344,563.94,3,116,21,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,187.98000000000002,2409
16933,563.23,2,288,42,2011-04-14 13:33:00,2011-12-08 12:54:00,United Kingdom,281.615,2410
14753,563.15,1,211,30,2011-09-13 14:50:00,2011-09-13 14:50:00,United Kingdom,563.15,2411
17970,562.79,1,513,27,2011-05-12 20:03:00,2011-05-12 20:03:00,United Kingdom,562.79,2412
14167,562.59,4,147,27,2011-01-12 15:44:00,2011-10-31 14:29:00,United Kingdom,140.6475,2413
12414,562.4100000000001,3,300,16,2011-02-02 14:51:00,2011-05-06 14:51:00,Austria,187.47000000000003,2414
16916,562.41,2,431,129,2010-12-02 13:14:00,2011-11-16 12:08:00,United Kingdom,281.205,2415
12559,561.71,2,283,21,2011-01-24 10:12:00,2011-02-02 09:49:00,Germany,280.855,2416
13946,561.57,3,443,11,2011-03-17 10:02:00,2011-09-21 13:33:00,United Kingdom,187.19000000000003,2417
15655,560.6700000000001,1,324,34,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom,560.6700000000001,2418
13044,560.47,1,429,33,2011-02-21 15:20:00,2011-02-21 15:20:00,United Kingdom,560.47,2419
14273,559.97,4,264,22,2011-04-11 13:24:00,2011-10-19 13:20:00,United Kingdom,139.9925,2420
16275,559.87,1,336,33,2011-05-27 12:41:00,2011-05-27 12:41:00,United Kingdom,559.87,2421
15415,559.61,1,551,46,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,559.61,2422
16906,559.59,4,263,74,2011-04-05 12:30:00,2011-09-19 11:49:00,United Kingdom,139.8975,2423
12866,559.12,1,171,26,2011-03-01 14:11:00,2011-03-01 14:11:00,Belgium,559.12,2424
17503,558.96,2,486,36,2011-11-01 11:12:00,2011-12-07 09:18:00,United Kingdom,279.48,2425
12987,558.7,2,219,27,2011-05-26 12:00:00,2011-09-27 12:03:00,United Kingdom,279.35,2426
13800,558.32,1,331,33,2011-02-03 12:27:00,2011-02-03 12:27:00,United Kingdom,558.32,2427
14592,557.94,3,407,132,2011-10-06 18:08:00,2011-11-04 16:35:00,United Kingdom,185.98000000000002,2428
13260,557.62,1,142,8,2011-10-09 13:21:00,2011-10-09 13:21:00,United Kingdom,557.62,2429
17955,557.3,4,273,14,2011-05-04 12:29:00,2011-05-25 12:00:00,United Kingdom,139.325,2430
16385,554.86,3,258,52,2010-12-08 12:56:00,2011-10-10 13:12:00,United Kingdom,184.95333333333335,2431
17864,554.85,3,706,70,2011-03-09 11:44:00,2011-11-27 11:15:00,United Kingdom,184.95000000000002,2432
14891,554.38,2,505,30,2011-06-05 10:58:00,2011-07-14 18:08:00,United Kingdom,277.19,2433
14618,553.44,3,264,10,2011-01-06 11:59:00,2011-11-30 13:45:00,United Kingdom,184.48000000000002,2434
15068,553.36,2,364,96,2011-03-28 14:27:00,2011-10-24 14:47:00,United Kingdom,276.68,2435
12363,552.0,2,408,23,2011-04-11 13:29:00,2011-08-22 10:18:00,Unspecified,276.0,2436
17674,551.04,2,672,19,2010-12-06 10:20:00,2011-09-26 13:35:00,United Kingdom,275.52,2437
17291,550.8000000000001,1,72,1,2011-02-04 13:04:00,2011-02-04 13:04:00,United Kingdom,550.8000000000001,2438
17235,550.0600000000001,2,224,24,2010-12-02 13:38:00,2011-11-14 15:51:00,United Kingdom,275.03000000000003,2439
17265,550.01,2,389,106,2011-06-12 12:00:00,2011-07-24 10:49:00,United Kingdom,275.005,2440
12390,549.84,1,353,32,2011-09-21 09:33:00,2011-09-21 09:33:00,Belgium,549.84,2441
14177,549.46,4,204,37,2011-06-13 11:10:00,2011-09-14 15:11:00,United Kingdom,137.365,2442
16536,548.12,1,250,49,2011-08-21 15:54:00,2011-08-21 15:54:00,United Kingdom,548.12,2443
16031,547.9,2,421,91,2011-04-06 14:23:00,2011-09-08 13:07:00,United Kingdom,273.95,2444
14474,547.66,1,140,29,2011-10-24 13:26:00,2011-10-24 13:26:00,United Kingdom,547.66,2445
16811,547.07,2,477,26,2011-11-22 17:19:00,2011-12-05 11:39:00,United Kingdom,273.535,2446
17637,547.0600000000001,2,280,35,2011-08-16 13:25:00,2011-11-08 12:51:00,United Kingdom,273.53000000000003,2447
16211,547.02,1,154,23,2011-09-12 12:11:00,2011-09-12 12:11:00,United Kingdom,547.02,2448
17295,547.0,3,293,53,2011-10-06 12:22:00,2011-11-11 10:49:00,United Kingdom,182.33333333333334,2449
17520,546.81,1,365,30,2011-10-17 12:04:00,2011-10-17 12:04:00,United Kingdom,546.81,2450
14805,546.4,4,114,30,2011-01-30 10:43:00,2011-11-24 16:20:00,United Kingdom,136.6,2451
14997,546.1999999999999,3,1120,25,2011-06-14 16:52:00,2011-10-24 13:28:00,United Kingdom,182.06666666666663,2452
17806,546.04,1,727,43,2011-11-28 14:12:00,2011-11-28 14:12:00,United Kingdom,546.04,2453
12793,545.48,2,295,21,2010-12-03 15:14:00,2011-01-09 12:12:00,Portugal,272.74,2454
16475,544.3,4,319,23,2011-03-11 09:39:00,2011-09-12 14:37:00,United Kingdom,136.075,2455
13617,544.18,3,300,31,2011-06-12 12:55:00,2011-10-30 13:50:00,United Kingdom,181.39333333333332,2456
13390,544.08,1,224,13,2011-09-26 08:38:00,2011-09-26 08:38:00,United Kingdom,544.08,2457
16927,543.05,3,993,5,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,181.01666666666665,2458
13278,542.73,1,537,46,2011-10-30 11:49:00,2011-10-30 11:49:00,United Kingdom,542.73,2459
16230,542.03,2,365,32,2011-05-03 15:12:00,2011-06-03 10:06:00,United Kingdom,271.015,2460
17897,541.81,3,222,100,2010-12-01 12:31:00,2011-06-20 11:23:00,United Kingdom,180.60333333333332,2461
17447,541.53,2,443,33,2011-09-29 10:10:00,2011-10-30 14:18:00,United Kingdom,270.765,2462
17557,541.46,3,306,27,2011-09-19 14:23:00,2011-11-25 12:57:00,United Kingdom,180.48666666666668,2463
13874,540.45,1,180,18,2010-12-16 18:20:00,2010-12-16 18:20:00,United Kingdom,540.45,2464
12743,540.13,2,315,114,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,270.065,2465
13812,539.0,3,333,33,2011-08-26 12:54:00,2011-10-28 14:27:00,Germany,179.66666666666666,2466
14496,538.8100000000001,2,159,16,2010-12-01 15:35:00,2011-02-01 09:01:00,United Kingdom,269.40500000000003,2467
15469,538.55,2,153,24,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,269.275,2468
15539,538.46,1,410,41,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,538.46,2469
14539,537.48,2,428,31,2011-10-26 12:03:00,2011-11-24 09:50:00,United Kingdom,268.74,2470
16206,537.0600000000001,4,272,52,2011-01-16 11:07:00,2011-10-16 10:41:00,United Kingdom,134.26500000000001,2471
15043,537.0,1,300,3,2011-11-08 14:26:00,2011-11-08 14:26:00,United Kingdom,537.0,2472
16804,536.99,3,246,59,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,178.99666666666667,2473
16233,536.6800000000001,3,174,22,2010-12-08 12:51:00,2011-09-29 17:27:00,United Kingdom,178.89333333333335,2474
16142,535.34,1,422,37,2011-04-04 10:16:00,2011-04-04 10:16:00,United Kingdom,535.34,2475
13000,534.85,3,379,30,2010-12-10 10:26:00,2011-08-25 10:43:00,United Kingdom,178.28333333333333,2476
13385,534.57,1,281,35,2011-01-14 09:52:00,2011-01-14 09:52:00,United Kingdom,534.57,2477
16340,534.31,1,486,124,2011-08-24 14:53:00,2011-08-24 14:53:00,United Kingdom,534.31,2478
17443,534.24,1,504,1,2011-05-04 10:47:00,2011-05-04 10:47:00,Canada,534.24,2479
13434,534.24,2,300,9,2011-09-04 10:35:00,2011-09-26 14:30:00,United Kingdom,267.12,2479
13217,533.98,3,262,3,2011-07-06 12:08:00,2011-08-09 15:32:00,United Kingdom,177.99333333333334,2480
17062,533.33,4,418,52,2010-12-05 11:59:00,2011-01-30 11:01:00,United Kingdom,133.3325,2481
15433,533.3,2,534,40,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,266.65,2482
15825,532.94,1,220,20,2011-06-20 13:27:00,2011-06-20 13:27:00,United Kingdom,532.94,2483
12784,532.82,2,280,54,2011-11-24 12:53:00,2011-11-30 15:38:00,Portugal,266.41,2484
16706,531.35,3,249,108,2011-08-17 15:53:00,2011-11-02 13:50:00,United Kingdom,177.11666666666667,2485
14265,530.18,2,330,31,2011-07-14 09:10:00,2011-08-22 13:32:00,Unspecified,265.09,2486
18159,530.15,1,139,23,2011-02-11 14:26:00,2011-02-11 14:26:00,United Kingdom,530.15,2487
14002,529.73,2,877,47,2011-07-06 14:59:00,2011-07-28 15:55:00,United Kingdom,264.865,2488
14463,529.62,3,179,6,2011-05-18 14:42:00,2011-09-02 15:20:00,United Kingdom,176.54,2489
16185,529.41,2,260,31,2011-04-21 11:59:00,2011-11-23 09:41:00,United Kingdom,264.705,2490
18043,529.29,3,265,106,2010-12-08 12:35:00,2011-11-15 12:48:00,United Kingdom,176.42999999999998,2491
15452,528.48,3,280,47,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,176.16,2492
17631,528.33,3,334,39,2011-04-21 13:22:00,2011-12-08 09:47:00,United Kingdom,176.11,2493
16602,528.08,1,336,29,2011-11-03 15:54:00,2011-11-03 15:54:00,United Kingdom,528.08,2494
15756,528.01,4,241,160,2011-04-04 14:00:00,2011-10-09 13:30:00,United Kingdom,132.0025,2495
12479,527.2,1,385,31,2011-11-28 13:26:00,2011-11-28 13:26:00,Germany,527.2,2496
17623,527.05,1,265,33,2011-11-07 11:32:00,2011-11-07 11:32:00,United Kingdom,527.05,2497
15919,525.69,2,385,103,2010-12-06 11:26:00,2011-11-20 11:28:00,United Kingdom,262.845,2498
17429,524.9200000000001,3,624,36,2011-05-05 09:53:00,2011-08-03 13:22:00,United Kingdom,174.97333333333336,2499
15467,524.88,3,310,41,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,174.96,2500
13721,524.14,1,316,28,2011-11-03 14:05:00,2011-11-03 14:05:00,United Kingdom,524.14,2501
17329,523.11,2,142,29,2011-01-28 15:29:00,2011-11-25 14:24:00,United Kingdom,261.555,2502
18017,523.0,3,300,1,2011-02-02 13:57:00,2011-09-19 16:15:00,United Kingdom,174.33333333333334,2503
17712,522.91,1,215,29,2011-10-26 12:28:00,2011-10-26 12:28:00,United Kingdom,522.91,2504
12863,521.2,1,188,5,2011-10-18 14:15:00,2011-10-18 14:15:00,United Kingdom,521.2,2505
15149,520.8000000000001,1,128,23,2011-07-29 10:58:00,2011-07-29 10:58:00,United Kingdom,520.8000000000001,2506
17345,519.6899999999999,4,341,70,2011-05-27 12:26:00,2011-11-24 15:03:00,United Kingdom,129.92249999999999,2507
14873,519.68,1,168,28,2011-05-13 13:52:00,2011-05-13 13:52:00,United Kingdom,519.68,2508
12571,519.61,2,523,31,2011-08-10 12:35:00,2011-10-31 10:19:00,France,259.805,2509
13643,519.44,3,273,24,2011-06-07 11:40:00,2011-11-08 15:37:00,United Kingdom,173.14666666666668,2510
16955,518.67,4,266,18,2010-12-01 13:31:00,2011-06-08 10:36:00,United Kingdom,129.6675,2511
16650,518.42,1,372,24,2011-09-29 09:51:00,2011-09-29 09:51:00,United Kingdom,518.42,2512
15030,518.28,2,372,7,2011-03-16 15:34:00,2011-09-29 10:50:00,United Kingdom,259.14,2513
18252,518.27,2,234,90,2011-06-21 11:47:00,2011-10-20 12:43:00,United Kingdom,259.135,2514
16892,518.19,5,236,87,2011-06-09 11:35:00,2011-12-08 13:18:00,United Kingdom,103.638,2515
16135,517.55,1,209,21,2011-03-22 12:30:00,2011-03-22 12:30:00,United Kingdom,517.55,2516
17454,517.53,4,243,57,2010-12-15 10:54:00,2011-05-31 13:58:00,United Kingdom,129.3825,2517
18205,517.36,2,192,30,2011-09-26 12:02:00,2011-11-03 13:22:00,United Kingdom,258.68,2518
13043,516.42,1,254,13,2011-03-11 14:52:00,2011-03-11 14:52:00,United Kingdom,516.42,2519
15882,516.36,4,276,23,2010-12-06 13:01:00,2011-05-25 11:35:00,United Kingdom,129.09,2520
15809,515.77,5,301,31,2011-02-10 11:16:00,2011-11-03 16:40:00,United Kingdom,103.154,2521
12811,514.85,3,230,27,2011-02-28 15:39:00,2011-03-24 09:42:00,Portugal,171.61666666666667,2522
15246,514.15,2,247,32,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,257.075,2523
13005,513.7,2,172,21,2011-04-07 13:32:00,2011-06-19 10:53:00,United Kingdom,256.85,2524
17513,513.2,1,254,6,2011-09-28 16:42:00,2011-09-28 16:42:00,United Kingdom,513.2,2525
17290,513.01,2,397,92,2011-11-23 15:53:00,2011-12-06 12:38:00,United Kingdom,256.505,2526
17805,512.31,1,478,10,2011-09-27 11:49:00,2011-09-27 11:49:00,United Kingdom,512.31,2527
17480,511.82,1,338,29,2011-09-23 11:39:00,2011-09-23 11:39:00,United Kingdom,511.82,2528
15891,511.68,1,418,60,2011-04-27 12:35:00,2011-04-27 12:35:00,United Kingdom,511.68,2529
12582,511.36,2,300,21,2011-02-24 11:42:00,2011-04-15 08:45:00,Finland,255.68,2530
14851,511.35,2,325,28,2011-03-28 14:59:00,2011-11-16 14:20:00,United Kingdom,255.675,2531
16561,511.12,2,244,29,2011-10-11 09:53:00,2011-12-04 11:50:00,United Kingdom,255.56,2532
15406,510.71000000000004,2,254,51,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,255.35500000000002,2533
12436,509.01,1,211,16,2011-09-01 12:09:00,2011-09-01 12:09:00,Norway,509.01,2534
17391,508.8,2,480,2,2011-06-28 12:21:00,2011-06-29 09:58:00,United Kingdom,254.4,2535
15417,508.8,1,284,28,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,508.8,2535
14317,508.58,1,255,24,2011-10-06 10:44:00,2011-10-06 10:44:00,United Kingdom,508.58,2536
17958,508.46000000000004,1,84,7,2011-08-15 12:19:00,2011-08-15 12:19:00,United Kingdom,508.46000000000004,2537
17415,507.84,1,114,14,2011-09-21 12:50:00,2011-09-21 12:50:00,United Kingdom,507.84,2538
14158,507.65999999999997,1,781,41,2011-10-30 15:08:00,2011-10-30 15:08:00,United Kingdom,507.65999999999997,2539
14820,507.29,4,253,24,2011-06-19 14:56:00,2011-11-18 15:41:00,United Kingdom,126.8225,2540
16960,507.05,3,304,92,2011-04-01 11:54:00,2011-11-01 11:35:00,United Kingdom,169.01666666666668,2541
13885,506.8,2,182,28,2011-05-23 08:52:00,2011-06-03 15:07:00,United Kingdom,253.4,2542
16614,506.19,1,223,26,2011-06-10 11:36:00,2011-06-10 11:36:00,United Kingdom,506.19,2543
12988,505.82,1,126,75,2011-02-20 14:31:00,2011-02-20 14:31:00,United Kingdom,505.82,2544
14014,505.18,1,1076,39,2011-09-23 13:18:00,2011-09-23 13:18:00,United Kingdom,505.18,2545
15081,504.8,5,190,26,2010-12-07 16:20:00,2011-11-17 17:08:00,United Kingdom,100.96000000000001,2546
12991,503.76,2,405,31,2011-08-19 14:39:00,2011-11-16 15:34:00,United Kingdom,251.88,2547
17630,503.6,2,158,24,2011-04-21 14:03:00,2011-06-23 11:58:00,United Kingdom,251.8,2548
15535,502.9,4,135,55,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,125.725,2549
16863,502.8,2,409,25,2010-12-08 08:58:00,2011-11-08 15:26:00,United Kingdom,251.4,2550
13865,501.56,4,204,26,2011-02-23 12:04:00,2011-10-12 13:31:00,United Kingdom,125.39,2551
15881,501.39,5,260,26,2010-12-10 13:32:00,2011-01-31 16:59:00,United Kingdom,100.27799999999999,2552
14871,501.28000000000003,4,179,68,2010-12-14 12:18:00,2011-12-06 13:42:00,United Kingdom,125.32000000000001,2553
13116,501.14,1,291,30,2011-07-24 14:33:00,2011-07-24 14:33:00,United Kingdom,501.14,2554
13247,501.12,4,328,18,2011-09-18 11:31:00,2011-11-22 10:59:00,United Kingdom,125.28,2555
16898,501.03000000000003,3,412,150,2010-12-06 12:23:00,2011-11-13 15:44:00,United Kingdom,167.01000000000002,2556
16616,500.42,2,370,31,2011-07-05 13:38:00,2011-11-24 16:31:00,United Kingdom,250.21,2557
15389,500.0,1,400,1,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,500.0,2558
14077,499.42,5,268,33,2011-03-10 15:52:00,2011-10-30 12:35:00,United Kingdom,99.884,2559
15193,499.32,1,144,19,2011-10-10 08:23:00,2011-10-10 08:23:00,United Kingdom,499.32,2560
14681,498.95,3,76,6,2011-05-12 10:45:00,2011-09-29 15:52:00,United Kingdom,166.31666666666666,2561
16488,498.8,3,728,28,2011-07-14 11:46:00,2011-11-06 13:42:00,United Kingdom,166.26666666666668,2562
15142,498.74,1,365,26,2011-10-24 12:51:00,2011-10-24 12:51:00,United Kingdom,498.74,2563
17053,498.48,1,122,13,2011-08-01 10:23:00,2011-08-01 10:23:00,United Kingdom,498.48,2564
17298,498.42,2,387,30,2011-08-07 12:21:00,2011-08-30 16:43:00,United Kingdom,249.21,2565
16820,497.61,1,307,26,2011-09-05 12:06:00,2011-09-05 12:06:00,United Kingdom,497.61,2566
17495,497.56,2,229,21,2011-11-01 12:06:00,2011-12-02 12:08:00,United Kingdom,248.78,2567
15300,496.44,1,292,28,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,496.44,2568
15018,496.21,3,189,30,2010-12-07 10:47:00,2011-11-01 12:47:00,United Kingdom,165.40333333333334,2569
12904,496.06,2,294,59,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,248.03,2570
17374,495.77,2,85,24,2011-03-03 12:53:00,2011-05-05 09:05:00,United Kingdom,247.885,2571
15448,494.64,1,232,28,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,494.64,2572
16352,494.44,2,300,28,2011-11-02 08:44:00,2011-11-22 10:32:00,United Kingdom,247.22,2573
17333,494.25,1,375,28,2011-09-15 10:11:00,2011-09-15 10:11:00,United Kingdom,494.25,2574
12763,494.08,2,316,16,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,247.04,2575
14270,492.65000000000003,1,197,29,2011-01-12 09:33:00,2011-01-12 09:33:00,United Kingdom,492.65000000000003,2576
13732,491.86,1,498,33,2011-11-11 15:49:00,2011-11-11 15:49:00,United Kingdom,491.86,2577
14236,490.86,2,310,15,2010-12-02 18:49:00,2011-09-20 09:13:00,United Kingdom,245.43,2578
15000,490.52,1,218,76,2011-10-23 11:42:00,2011-10-23 11:42:00,United Kingdom,490.52,2579
15877,490.33,2,368,122,2011-11-22 11:18:00,2011-12-08 11:53:00,United Kingdom,245.165,2580
14416,490.22,2,326,13,2011-10-28 15:10:00,2011-11-17 15:22:00,United Kingdom,245.11,2581
18074,489.6,1,190,13,2010-12-01 09:53:00,2010-12-01 09:53:00,United Kingdom,489.6,2582
12809,489.31,1,220,25,2011-06-15 10:51:00,2011-06-15 10:51:00,Portugal,489.31,2583
17361,488.2,3,157,26,2011-02-21 09:55:00,2011-10-21 15:43:00,United Kingdom,162.73333333333332,2584
14396,487.99,2,225,71,2010-12-03 15:19:00,2011-10-05 16:09:00,United Kingdom,243.995,2585
15165,487.75,1,160,27,2010-12-01 14:03:00,2010-12-01 14:03:00,United Kingdom,487.75,2586
16643,487.51,1,269,27,2011-04-08 08:24:00,2011-04-08 08:24:00,United Kingdom,487.51,2587
13338,487.02,1,256,19,2011-07-05 09:06:00,2011-07-05 09:06:00,United Kingdom,487.02,2588
13675,486.82000000000005,2,330,25,2011-02-28 12:14:00,2011-07-11 12:57:00,United Kingdom,243.41000000000003,2589
17453,486.72,2,219,19,2011-10-06 17:02:00,2011-11-22 09:42:00,United Kingdom,243.36,2590
15287,486.69,2,433,17,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,243.345,2591
13153,486.22,1,418,15,2011-12-04 12:14:00,2011-12-04 12:14:00,United Kingdom,486.22,2592
12639,486.1,1,201,22,2011-04-15 12:48:00,2011-04-15 12:48:00,Sweden,486.1,2593
15109,484.95,1,131,28,2011-04-08 09:58:00,2011-04-08 09:58:00,United Kingdom,484.95,2594
16999,484.82,2,294,21,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,242.41,2595
16518,484.32,2,327,36,2011-02-28 16:36:00,2011-10-09 15:04:00,United Kingdom,242.16,2596
13531,483.8,2,174,17,2010-12-08 15:03:00,2011-05-18 16:56:00,United Kingdom,241.9,2597
14958,483.73,3,128,33,2011-04-08 11:28:00,2011-07-15 14:20:00,United Kingdom,161.24333333333334,2598
12808,483.65000000000003,3,188,27,2010-12-06 10:27:00,2011-11-03 10:05:00,Portugal,161.21666666666667,2599
14147,483.4,2,108,4,2011-02-27 11:42:00,2011-09-22 18:10:00,United Kingdom,241.7,2600
14450,483.25,3,241,32,2011-01-23 11:53:00,2011-06-12 10:46:00,United Kingdom,161.08333333333334,2601
16603,482.47,2,480,34,2011-09-09 13:02:00,2011-09-26 10:06:00,United Kingdom,241.235,2602
17950,482.2,3,366,63,2010-12-09 15:16:00,2011-09-28 15:18:00,United Kingdom,160.73333333333332,2603
12504,482.04999999999995,2,90,6,2011-11-09 14:56:00,2011-11-21 16:02:00,Germany,241.02499999999998,2604
18216,481.75,1,200,26,2011-11-08 16:55:00,2011-11-08 16:55:00,United Kingdom,481.75,2605
13176,481.49,1,448,66,2011-10-24 15:43:00,2011-10-24 15:43:00,United Kingdom,481.49,2606
14130,480.91,1,257,66,2011-01-24 16:05:00,2011-01-24 16:05:00,United Kingdom,480.91,2607
15091,480.71,1,346,30,2011-10-03 12:47:00,2011-10-03 12:47:00,United Kingdom,480.71,2608
15006,480.38,1,286,121,2011-10-19 15:08:00,2011-10-19 15:08:00,United Kingdom,480.38,2609
17555,480.31,2,348,101,2011-01-09 12:31:00,2011-11-20 12:22:00,United Kingdom,240.155,2610
16368,479.91,2,251,58,2011-11-11 15:08:00,2011-12-07 13:12:00,United Kingdom,239.955,2611
16812,479.35,1,81,15,2010-12-14 12:35:00,2010-12-14 12:35:00,United Kingdom,479.35,2612
16008,478.78,3,323,29,2011-05-19 10:54:00,2011-11-16 10:32:00,United Kingdom,159.59333333333333,2613
15589,478.53,3,243,28,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom,159.51,2614
