stock_code,description,revenue,units_sold,orders,customers,average_selling_price,revenue_share_pct,revenue_rank,cumulative_revenue_pct
21446,12 RED ROSE PEG PLACE SETTINGS,630.92,449,105,47,1.4051670378619152,0.005928523124969333,2055,96.31948801122464
23216,LAUREL HEART ANTIQUE GOLD,630.73,525,44,32,1.2013904761904761,0.005926737764870202,2056,96.32541474898952
22396,MAGNETS PACK OF 4 RETRO PHOTO,630.37,1226,128,87,0.514168026101142,0.005923354977313953,2057,96.33133810396681
72232,FENG SHUI PILLAR CANDLE,630.23,3317,65,45,0.19,0.005922039448819856,2058,96.33726014341563
21417,COCKLE SHELL DISH,629.8,340,68,24,1.8523529411764705,0.005917998897016557,2059,96.34317814231265
84596L,BISCUITS SMALL BOWL LIGHT BLUE,629.38,1254,172,49,0.5018979266347687,0.005914052311534267,2060,96.3490921946242
23019,SMALL APOTHECARY MEASURING JAR,629.05,81,28,26,7.766049382716049,0.0059109514229410375,2061,96.35500314604715
20932,PINK POT PLANT CANDLE,628.7900000000001,204,35,22,3.0823039215686276,0.005908508298594859,2062,96.36091165434574
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,627.95,295,30,26,2.1286440677966105,0.005900615127630276,2063,96.36681226947337
79163,BLACK CHAMPAGNE GLASS,626.55,1529,35,25,0.40977763243950294,0.005887459842689305,2064,96.37269972931605
22559,SEASIDE FLYING DISC,626.53,505,81,33,1.2406534653465346,0.0058872719100472905,2065,96.3785870012261
20735,BLACK MINI TAPE MEASURE,625.8,623,112,11,1.0044943820224719,0.005880412368613784,2066,96.38446741359472
22194,BLACK DINER WALL CLOCK,625.6899999999999,66,44,24,9.480151515151514,0.0058793787390827084,2067,96.3903467923338
84665,SQUARE CHERRY BLOSSOM CABINET,624.75,105,17,14,5.95,0.005870545904908057,2068,96.39621733823871
21426,WOODLAND STORAGE BOX SMALL,624.58,256,46,15,2.439765625,0.00586894847745094,2069,96.40208628671616
84086C,PINK/PURPLE RETRO RADIO,622.27,218,53,13,2.8544495412844038,0.005847242257298338,2070,96.40793352897346
22520,CHILDS GARDEN TROWEL BLUE,622.0999999999999,719,113,88,0.8652294853963838,0.00584564482984122,2071,96.41377917380329
22129,PARTY CONES CANDY DECORATION,621.96,454,67,6,1.3699559471365639,0.005844329301347124,2072,96.41962350310465
22269,EGG CUP NATURAL CHICKEN,621.49,932,125,62,0.6668347639484978,0.005839912884259797,2073,96.42546341598892
23425,STORAGE TIN HOME SWEET HOME,621.44,275,56,35,2.2597818181818186,0.005839443052654763,2074,96.43130285904155
20772,GARDEN PATH JOURNAL,621.19,247,65,40,2.514939271255061,0.005837093894629591,2075,96.43713995293618
23180,MUM'S KITCHEN CLOCK,621.09,122,49,29,5.0909016393442625,0.00583615423141952,2076,96.4429761071676
22116,METAL SIGN HIS DINNER IS SERVED,620.42,575,148,65,1.078991304347826,0.005829858487912056,2077,96.44880596565551
85141,JARDIN ETCHED GLASS FRUITBOWL,619.94,120,39,32,5.166166666666667,0.0058253481045037235,2078,96.45463131376
84637,KITCHEN FLOWER POTS WALL PLAQUE,619.59,116,83,11,5.341293103448276,0.005822059283268481,2079,96.46045337304328
21865,PINK UNION JACK  PASSPORT COVER,618.9300000000001,271,106,52,2.283874538745388,0.005815857506082023,2080,96.46626923054936
21473,SWEETHEART CREAM STEEL TABLE RECT,618.66,27,21,16,22.91333333333333,0.005813320415414836,2081,96.47208255096477
23528,WALL ART SPACEBOY,618.59,173,37,20,3.575664739884393,0.005812662651167788,2082,96.47789521361594
22035,VINTAGE CARAVAN GREETING CARD,617.32,1452,137,65,0.42515151515151517,0.005800728928399907,2083,96.48369594254434
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,617.11,478,97,60,1.2910251046025105,0.005798755635658762,2084,96.48949469818
22288,HANGING METAL RABBIT DECORATION,616.95,474,58,37,1.3015822784810127,0.005797252174522651,2085,96.49529195035451
23471,SIX DRAWER OFFICE TIDY,616.79,65,27,26,9.489076923076922,0.005795748713386539,2086,96.5010876990679
23453,OVAL  MINI PORTRAIT FRAME,615.98,316,47,40,1.9493037974683545,0.0057881374413849785,2087,96.50687583650928
21171,BATHROOM METAL SIGN,613.14,438,73,43,1.39986301369863,0.005761451006219009,2088,96.5126372875155
23018,LARGE APOTHECARY MEASURING JAR,612.1600000000001,51,21,19,12.003137254901963,0.005752242306760331,2089,96.51838952982227
21684,SMALL MEDINA STAMPED METAL BOWL,612.1,771,47,27,0.7939040207522698,0.0057516785088342895,2090,96.52414120833109
22420,LIPSTICK PEN BABY PINK,611.3,1333,126,55,0.45858964741185293,0.005744161203153734,2091,96.52988536953426
22021,BLUE FELT EASTER EGG BASKET,610.45,365,71,60,1.6724657534246576,0.005736174065868145,2092,96.53562154360012
23454,THREE MINI HANGING FRAMES,610.0,142,50,39,4.295774647887324,0.005731945581422832,2093,96.54135348918153
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,609.02,268,26,16,2.272462686567164,0.005722736881964154,2094,96.5470762260635
22515,CHILDS GARDEN SPADE PINK,608.95,266,84,53,2.2892857142857146,0.005722079117717106,2095,96.55279830518121
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,608.53,335,72,26,1.8165074626865672,0.005718132532234813,2096,96.55851643771344
21769,VINTAGE POST OFFICE CABINET,607.6500000000001,11,2,2,55.2409090909091,0.005709863495986205,2097,96.56422630120943
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,607.23,133,59,30,4.565639097744361,0.005705916910503913,2098,96.56993221811993
22233,JIGSAW RABBIT AND BIRDHOUSE,607.14,596,105,70,1.0186912751677852,0.0057050712136148506,2099,96.57563728933356
72598,SET/12 TAPER CANDLES,605.89,607,93,38,0.998171334431631,0.005693325423488984,2100,96.58133061475705
22595,CHRISTMAS GINGHAM HEART,605.8,649,54,29,0.9334360554699537,0.005692479726599921,2101,96.58702309448365
22359,GLASS JAR KINGS CHOICE,605.7700000000001,183,81,47,3.310218579234973,0.005692197827636901,2102,96.5927152923113
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,605.48,478,42,24,1.2666945606694562,0.0056894728043277,2103,96.59840476511562
22232,JIGSAW TOADSTOOLS 3 PIECE,604.4599999999999,690,83,54,0.8760289855072463,0.005679888239584992,2104,96.60408465335522
22129,PARTY CONES CANDY TREE DECORATION,604.4599999999999,734,33,27,0.8235149863760217,0.005679888239584992,2104,96.60976454159481
20764,ABSTRACT CIRCLES SKETCHBOOK,603.3100000000001,142,76,45,4.248661971830987,0.005669082112669197,2105,96.61543362370747
22255,FELT TOADSTOOL  SMALL,602.63,629,77,33,0.9580763116057234,0.005662692402840724,2106,96.62109631611034
21159,MOODY BOY  DOOR HANGER,601.79,1126,124,73,0.534449378330373,0.005654799231876142,2107,96.6267511153422
35971,ROSE FOLKART HEART DECORATIONS,600.93,462,88,39,1.3007142857142857,0.005646718128269545,2108,96.63239783347046
23520,EMBROIDERED RIBBON REEL RUBY,600.55,167,32,30,3.5961077844311373,0.005643147408071282,2109,96.63804098087854
85017B,ENVELOPE 50 BLOSSOM IMAGES,600.29,1077,158,65,0.557372330547818,0.005640704283725101,2110,96.64368168516226
21014,SWISS CHALET TREE DECORATION,598.8199999999999,1385,119,64,0.43236101083032485,0.005626891234537083,2111,96.64930857639679
22642,SET OF 4 NAPKIN CHARMS STARS,596.36,269,51,39,2.2169516728624536,0.005603775519569378,2112,96.65491235191637
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,595.85,525,85,33,1.134952380952381,0.005598983237198025,2113,96.66051133515356
22266,EASTER DECORATION HANGING BUNNY,595.85,1887,92,69,0.31576576576576576,0.005598983237198025,2113,96.66611031839075
21292,SMALL STRIPES CHOCOLATE GIFT BAG,594.51,867,28,25,0.6857093425605536,0.005586391750183096,2114,96.67169671014094
21448,12 DAISY PEGS IN WOOD BOX,592.62,344,77,46,1.722732558139535,0.0055686321155127855,2115,96.67726534225643
23377,PACK OF 12 DOLLY GIRL TISSUES,592.4499999999999,1351,133,69,0.4385270170244263,0.0055670346880556665,2116,96.68283237694449
22247,BUNNY DECORATION MAGIC GARDEN,591.4399999999999,668,113,54,0.8853892215568862,0.005557544089633967,2117,96.68838992103413
21581,SKULLS  DESIGN  COTTON TOTE BAG,590.67,252,79,33,2.343928571428571,0.005550308682916434,2118,96.69394022971703
21253,SET OF PICTURE FRAME  STICKERS,590.4200000000001,134,62,14,4.406119402985075,0.005547959524891261,2119,96.69948818924192
21015,DARK BIRD HOUSE TREE DECORATION,589.55,1483,142,59,0.3975387727579231,0.005539784454963657,2120,96.7050279736969
85180B,PINK HEARTS LIGHT CHAIN,587.1999999999999,271,48,19,2.166789667896679,0.005517702369527028,2121,96.71054567606642
23565,EGG CUP MILKMAID HELGA,586.31,410,63,28,1.4300243902439023,0.005509339366957412,2122,96.71605501543338
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,86,0.44682164634146343,0.005508587636389356,2123,96.72156360306977
21576,LETS GO SHOPPING COTTON TOTE BAG,585.34,252,78,40,2.322777777777778,0.0055002246338197395,2124,96.72706382770359
22825,DECORATIVE PLANT POT WITH FRIEZE,584.37,73,28,23,8.005068493150684,0.005491109900682067,2125,96.73255493760426
22096,PINK PAISLEY SQUARE TISSUE BOX,584.09,1366,117,89,0.4275915080527087,0.005488478843693873,2126,96.73804341644797
22703,PINK CAT BOWL,583.3299999999999,360,123,30,1.620361111111111,0.005481337403297345,2127,96.74352475385125
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,583.23,1041,111,77,0.5602593659942363,0.005480397740087278,2128,96.74900515159135
82001s,SILVER RECORD COVER FRAME,581.88,78,15,0,7.46,0.005467712286751341,2129,96.7544728638781
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,581.43,361,49,40,1.6106094182825483,0.005463483802306029,2130,96.75993634768041
22785,SQUARECUSHION COVER PINK UNION JACK,581.23,173,42,27,3.3597109826589597,0.005461604475885891,2131,96.76539795215629
21096,SET/6 FRUIT SALAD  PAPER PLATES,581.09,1259,105,63,0.4615488482922955,0.005460288947391794,2132,96.77085824110368
22999,TRAVEL CARD WALLET VINTAGE LEAF,578.48,1350,117,65,0.4285037037037037,0.005435763737608984,2133,96.7762940048413
23324,RUSTIC STRAWBERRY JAM POT LARGE,577.48,279,38,32,2.069820788530466,0.005426367105508291,2134,96.78172037194682
22260,FELT EGG COSY BLUE RABBIT,577.4399999999999,552,104,37,1.046086956521739,0.005425991240224263,2135,96.78714636318703
84352,SILVER CHRISTMAS TREE BAUBLE STAND,577.35,34,23,14,16.980882352941176,0.005425145543335202,2136,96.79257150873036
85144,JARDIN ETCHED GLASS CHEESE DISH,575.45,219,40,37,2.627625570776256,0.005407291942343884,2137,96.7979788006727
22820,GIFT BAG BIRTHDAY,575.42,940,77,42,0.6121489361702127,0.0054070100433808626,2138,96.80338581071608
23016,GLASS TWIST BON BON JAR,575.25,74,24,19,7.773648648648648,0.005405412615923745,2139,96.80879122333201
23125,6PC WOOD PLATE SET DISPOSABLE,574.88,459,38,15,1.2524618736383442,0.005401935862046489,2140,96.81419315919406
22337,ANGEL DECORATION PAINTED ZINC,574.54,912,77,24,0.6299780701754386,0.005398741007132253,2141,96.81959190020119
20702,PINK PADDED MOBILE,573.54,134,42,31,4.280149253731343,0.0053893443750315595,2142,96.82498124457621
20832,RED FLOCK LOVE HEART PHOTO FRAME,572.67,1067,82,47,0.5367104029990628,0.005381169305103957,2143,96.8303624138813
85136A,YELLOW SHARK HELICOPTER,572.41,71,53,35,8.062112676056337,0.005378726180757776,2144,96.83574114006207
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,572.26,1322,61,53,0.43287443267776093,0.0053773166859426725,2145,96.841118456748
21468,BUTTERFLY CROCHET FOOD COVER,572.23,148,66,43,3.866418918918919,0.005377034786979653,2146,96.846495491535
21264,WHITE GOOSE FEATHER TREE 60CM,571.65,283,48,37,2.019964664310954,0.005371584740361249,2147,96.85186707627535
21277,FRENCH STYLE EMBOSSED HEART CABINET,571.43,26,22,19,21.97807692307692,0.005369517481299097,2148,96.85723659375665
84748,FOLK FELT HANGING MULTICOL GARLAND,570.86,204,61,7,2.7983333333333333,0.005364161401001702,2149,96.86260075515764
85172,HYACINTH BULB T-LIGHT CANDLES,569.68,1314,43,34,0.4335464231354642,0.005353073375122884,2150,96.86795382853278
85130D,BEADED CRYSTAL HEART PINK LARGE,569.29,565,62,41,1.0075929203539822,0.005349408688603614,2151,96.87330323722136
21251,DINOSAUR HEIGHT CHART STICKER SET,568.98,182,46,32,3.1262637362637364,0.005346495732652399,2152,96.87864973295403
85161,ACRYLIC GEOMETRIC LAMP,568.65,35,20,8,16.247142857142858,0.00534339484405917,2153,96.88399312779808
23219,LAUREL STAR ANTIQUE SILVER,568.6,430,61,41,1.322325581395349,0.005342925012454136,2154,96.88933605281053
21675,BUTTERFLIES STICKERS,568.26,628,110,45,0.9048726114649681,0.0053397301575399,2155,96.89467578296808
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,568.13,61,43,10,9.31360655737705,0.00533850859536681,2156,96.90001429156345
21488,RED WHITE SCARF  HOT WATER BOTTLE,566.1700000000001,69,16,2,8.205362318840582,0.005320091196449452,2157,96.9053343827599
22482,BLUE TEA TOWEL CLASSIC DESIGN,565.86,478,53,40,1.1838075313807532,0.0053171782404982364,2158,96.91065156100039
21899,GARAGE KEY FOB,565.81,777,147,81,0.7281981981981981,0.005316708408893201,2159,96.91596826940929
22272,FELTCRAFT DOLL MARIA,564.9200000000001,196,48,43,2.882244897959184,0.005308345406323586,2160,96.92127661481561
85019A,ROMANTIC IMAGES NOTEBOOK SET,564.35,414,33,25,1.3631642512077295,0.00530298932602619,2161,96.92657960414164
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,59,0.37625668449197863,0.005289176276838171,2162,96.93186878041848
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,562.22,364,44,34,1.5445604395604395,0.005282974499651713,2163,96.93715175491813
21219,SET/4 BADGES BALLOON GIRL,561.84,448,89,35,1.2541071428571429,0.00527940377945345,2164,96.9424311586976
85032D,YULETIDE IMAGES GIFT WRAP SET,561.34,687,93,57,0.8170887918486173,0.005274705463403103,2165,96.947705864161
23413,VINTAGE COFFEE GRINDER BOX,561.23,109,30,20,5.148899082568808,0.005273671833872028,2166,96.95297953599487
84569D,PACK 6 HEART/ICE-CREAM PATCHES,560.62,467,98,32,1.2004710920770878,0.005267939888290604,2167,96.95824747588316
84912A,PINK ROSE WASHBAG,560.62,156,74,25,3.593717948717949,0.005267939888290604,2167,96.96351541577143
85016,SET OF 6 VINTAGE NOTELETS KIT,560.11,563,42,22,0.994866785079929,0.005263147605919251,2168,96.96877856337734
85163A,WHITE BAROQUE WALL CLOCK,559.0,66,32,15,8.469696969696969,0.005252717344287482,2169,96.97403128072165
71279,PINK GLASS CANDLEHOLDER,558.37,175,38,20,3.1906857142857143,0.005246797466064045,2170,96.97927807818769
90062,CARNIVAL BRACELET,558.03,44,26,6,12.6825,0.005243602611149809,2171,96.98452168079884
21662,VINTAGE GLASS COFFEE CADDY,557.3000000000001,86,26,14,6.4802325581395355,0.005236743069716303,2172,96.98975842386855
85187,S/12 MINI RABBIT EASTER,556.53,337,69,53,1.6514243323442135,0.005229507662998769,2173,96.99498793153155
23069,EDWARDIAN PHOTO FRAME,556.21,88,32,27,6.3205681818181825,0.005226500740726548,2174,97.00021443227229
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,38,2.0078339350180503,0.005226124875442519,2175,97.00544055714772
21194,PINK  HONEYCOMB PAPER FAN,555.97,498,65,37,1.11640562248996,0.005224245549022381,2176,97.01066480269675
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,555.12,329,38,20,1.6872948328267476,0.005216258411736792,2177,97.01588106110849
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,554.78,451,82,24,1.230110864745011,0.005213063556822556,2178,97.0210941246653
17129F,BLUE GLASS GEMS IN BAG,553.8299999999999,588,57,11,0.9418877551020407,0.005204136756326897,2179,97.02629826142163
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,553.07,201,34,17,2.7515920398009954,0.0051969953159303715,2180,97.03149525673757
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,553.01,475,93,26,1.1642315789473685,0.005196431518004329,2181,97.03669168825556
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,41,0.814188790560472,0.005187128852224643,2182,97.04187881710779
47563A,RETRO LONGBOARD IRONING BOARD COVER,551.51,285,105,31,1.935122807017544,0.00518233656985329,2183,97.04706115367763
79030G,TUMBLER NEW ENGLAND,551.1899999999999,1261,53,35,0.43710547184773985,0.005179329647581067,2184,97.05224048332522
35965,FOLKART HEART NAPKIN RINGS,551.13,366,69,22,1.5058196721311474,0.005178765849655026,2185,97.05741924917487
35599B,BLACK CHRISTMAS TREE 120CM,551.13,217,27,19,2.539769585253456,0.005178765849655026,2185,97.06259801502453
22903,CALENDAR FAMILY FAVOURITES,550.6,193,59,21,2.8528497409326428,0.005173785634641659,2186,97.06777180065917
21397,BLUE POLKADOT EGG CUP,550.43,1075,65,43,0.5120279069767442,0.005172188207184541,2187,97.07294398886636
23456,MEDIUM PARLOUR PICTURE FRAME,550.0,136,34,31,4.044117647058823,0.005168147655381243,2188,97.07811213652174
21849,SILVER DIAMANTE PEN IN GIFT BOX,548.9300000000001,173,66,16,3.1730057803468212,0.005158093259033502,2189,97.08327022978077
22584,PACK OF 6 PANETTONE GIFT BOXES,548.63,233,18,14,2.3546351931330474,0.0051552742694032936,2190,97.08842550405018
23549,WRAP BIRD GARDEN,548.1,1305,52,46,0.42000000000000004,0.005150294054389926,2191,97.09357579810457
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,547.76,247,40,25,2.217651821862348,0.00514709919947569,2192,97.09872289730403
23074,EMBOSSED HEART TRINKET BOX,547.27,246,48,32,2.2246747967479674,0.00514249484974635,2193,97.10386539215379
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,547.24,461,97,35,1.1870715835140997,0.00514221295078333,2194,97.10900760510457
21128,GOLD FISHING GNOME,546.6,68,36,12,8.038235294117648,0.005136199106238887,2195,97.11414380421081
84598,BOYS ALPHABET IRON ON PATCHES,546.04,1975,99,5,0.2764759493670886,0.005130936992262498,2196,97.11927474120306
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,545.75,169,62,38,3.2292899408284024,0.0051282119689532975,2197,97.12440295317201
22261,FELT EGG COSY WHITE RABBIT,544.7099999999999,579,107,61,0.9407772020725387,0.005118439471568575,2198,97.1295213926436
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,541.39,249,27,21,2.1742570281124496,0.005087242652994275,2199,97.13460863529659
22513,DOORSTOP FOOTBALL DESIGN,539.9,152,67,37,3.5519736842105263,0.005073241671164241,2200,97.13968187696776
22023,EMPIRE BIRTHDAY CARD,538.72,1206,146,71,0.44669983416252074,0.005062153645285424,2201,97.14474403061305
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,536.41,449,35,20,1.1946770601336303,0.005040447425132822,2202,97.14978447803819
22717,CARD DOG AND BALL,535.78,1229,131,69,0.43594792514239217,0.005034527546909386,2203,97.15481900558508
23398,HANGING HEART BONHEUR,535.35,606,69,53,0.8834158415841584,0.0050304869951060885,2204,97.15984949258018
22496,SET OF 2 ROUND TINS DUTCH CHEESE,535.11,253,79,63,2.1150592885375494,0.005028231803401922,2205,97.16487772438359
85088,CANDY SPOT HAND BAG,534.83,259,51,18,2.064980694980695,0.005025600746413728,2206,97.16990332513001
23660,HENRIETTA HEN MUG,534.66,306,42,30,1.7472549019607841,0.005024003318956609,2207,97.17492732844896
85114c,RED ENCHANTED FOREST PLACEMAT,534.66,162,35,0,3.30037037037037,0.005024003318956609,2207,97.17995133176791
82613D,METAL SIGN CUPCAKE SINGLE HOOK,534.24,696,111,43,0.7675862068965518,0.005020056733474319,2208,97.1849713885014
22543,MINI JIGSAW BAKE A CAKE,530.8,1453,55,32,0.3653131452167928,0.004987732319047933,2209,97.18995912082045
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,530.6,448,94,33,1.184375,0.004985852992627796,2210,97.19494497381307
35241,ENAMEL BLUE RIM BISCUIT BIN,530.49,103,44,27,5.1503883495145635,0.004984819363096719,2211,97.19992979317617
21801,CHRISTMAS TREE DECORATION WITH BELL,530.26,1251,125,22,0.42386890487609913,0.004982658137713559,2212,97.20491245131389
21270,ANTIQUE CREAM CUTLERY CUPBOARD,530.19,50,36,12,10.603800000000001,0.0049820003734665115,2213,97.20989445168733
75131,METAL TUBE CHIME ON BAMBOO,529.21,490,15,13,1.0800204081632654,0.004972791674007832,2214,97.21486724336135
23139,SINGLE WIRE HOOK PINK HEART,528.6999999999999,414,27,20,1.2770531400966183,0.0049679993916364774,2215,97.21983524275298
22709,WRAP WEDDING DAY,528.5,1325,39,38,0.3988679245283019,0.004966120065216339,2216,97.2248013628182
21059,PARTY INVITES DINOSAURS,528.23,611,94,67,0.8645335515548281,0.0049635829745491526,2217,97.22976494579275
23060,HEART BEADED TRELLIS DECORATION,528.1700000000001,249,42,34,2.1211646586345383,0.004963019176623111,2218,97.23472796496938
22707,WRAP MONSTER FUN,527.94,1257,49,41,0.42000000000000004,0.004960857951239951,2219,97.23968882292061
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,527.85,69,1,1,7.65,0.00496001225435089,2220,97.24464883517496
85104,SILVER GLASS T-LIGHT SET,525.75,201,17,13,2.6156716417910446,0.0049402793269394335,2221,97.2495891145019
22521,CHILDS GARDEN TROWEL PINK,525.51,609,104,81,0.8629064039408867,0.0049380241352352675,2222,97.25452713863714
22248,DECORATION  PINK CHICK MAGIC GARDEN,525.09,593,109,43,0.8854806070826308,0.004934077549752976,2223,97.25946121618688
85135B,BLUE DRAGONFLY HELICOPTER,524.5500000000001,65,45,28,8.07,0.004929003368418602,2224,97.26439021955531
20785,FUSCHIA RETRO BAR STOOL,523.3000000000001,14,5,4,37.37857142857143,0.004917257578292736,2225,97.26930747713361
22861,EASTER TIN CHICKS IN GARDEN,522.93,305,50,36,1.7145245901639343,0.004913780824415478,2226,97.27422125795803
23537,WALL ART I LOVE LONDON,521.73,99,32,18,5.2700000000000005,0.004902504865894647,2227,97.27912376282393
85131B,BEADED CRYSTAL HEART GREEN ON STICK,521.11,623,172,2,0.8364526484751204,0.0048966789539922175,2228,97.28402044177791
85025C,PINK HEART SHAPE PHOTO FRAME,520.91,321,39,27,1.6227725856697819,0.004894799627572078,2229,97.28891524140548
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,10,10,39.95,0.0048801408814949975,2230,97.29379538228697
23336,EGG FRYING PAN PINK,519.25,225,85,46,2.307777777777778,0.004879201218284928,2231,97.29867458350526
84313B,BLUE TV TRAY TABLE,518.61,127,39,6,4.0835433070866145,0.004873187373740485,2232,97.30354777087899
22286,"DECORATION , WOBBLY RABBIT , METAL",518.03,293,48,30,1.7680204778156996,0.004867737327122082,2233,97.30841550820611
21455,PAINTED YELLOW WOODEN DAISY,516.79,612,117,32,0.8444281045751634,0.0048560855033172225,2234,97.31327159370942
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,513.02,104,36,22,4.932884615384615,0.004820660200297609,2235,97.31809225390971
22216,T-LIGHT HOLDER WHITE LACE,512.93,588,68,17,0.8723299319727891,0.004819814503408546,2236,97.32291206841312
23136,IVORY WIRE SWEETHEART LETTER TRAY,511.89,135,49,39,3.7917777777777775,0.004810042006023826,2237,97.32772211041915
21926,RED/CREAM STRIPE CUSHION COVER,509.9,414,60,35,1.2316425120772947,0.004791342708143447,2238,97.33251345312729
22280,POCKET BAG PINK PAISELY BROWN SPOT,509.59000000000003,468,95,26,1.0888675213675214,0.0047884297521922315,2239,97.33730188287949
72819,CUPID DESIGN SCENTED CANDLES,509.07,225,43,28,2.2625333333333333,0.0047835435034998715,2240,97.34208542638298
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,508.36999999999995,554,80,51,0.9176353790613717,0.004776965861029385,2241,97.346862392244
20681,PINK POLKADOT CHILDRENS UMBRELLA,506.96,140,46,29,3.621142857142857,0.004763716609767409,2242,97.35162610885378
22785,SQUARECUSHION COVER PINK UNION FLAG,506.34000000000003,72,32,23,7.032500000000001,0.004757890697864979,2243,97.35638399955164
23043,PAPER LANTERN 9 POINT HOLLY STAR L,506.01,75,20,15,6.7467999999999995,0.00475478980927175,2244,97.36113878936092
20761,BLUE PAISLEY SKETCHBOOK,505.97,120,63,46,4.2164166666666665,0.004754413943987723,2245,97.3658932033049
20998,ROSE DU SUD OVEN GLOVE,505.20000000000005,185,69,27,2.730810810810811,0.004747178537270189,2246,97.37064038184218
22127,PARTY CONES CARNIVAL ASSORTED,504.88,404,22,20,1.2497029702970297,0.004744171614997968,2247,97.37538455345718
21654,RIDGED GLASS FINGER BOWL,504.67999999999995,974,59,40,0.5181519507186858,0.004742292288577828,2248,97.38012684574575
23527,WALL ART ANIMALS AND NATURE,504.59,153,31,25,3.29797385620915,0.0047414465916887655,2249,97.38486829233744
22286,DECORATION WOBBLY RABBIT METAL,504.46,830,67,35,0.6077831325301205,0.004740225029515675,2250,97.38960851736697
84687,BEACH HUT SHELF W 3 DRAWERS,504.43,81,31,16,6.227530864197531,0.0047399431305526546,2251,97.39434846049751
84616,SILVER ROCCOCO CHANDELIER,504.32,14,9,6,36.02285714285714,0.004738909501021579,2252,97.39908736999854
21067,VINTAGE RED TEATIME MUG,504.15,317,76,30,1.590378548895899,0.0047373120735644605,2253,97.4038246820721
21925,UNION STRIPE CUSHION COVER,503.75,403,65,38,1.25,0.0047335534207241835,2254,97.40855823549283
82616B,FRAPPUCINO SCARF KNITTING KIT,502.74,343,73,35,1.4657142857142857,0.004724062822302484,2255,97.41328229831514
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,501.98,107,45,29,4.691401869158879,0.004716921381905956,2256,97.41799921969705
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,501.44,324,85,40,1.5476543209876543,0.004711847200571582,2257,97.42271106689762
85231G,ORANGE SCENTED SET/9 T-LIGHTS,501.27,594,81,49,0.8438888888888889,0.0047102497731144645,2258,97.42742131667073
23117,POPPY FIELDS CHOPPING BOARD,501.23,93,45,39,5.389569892473118,0.004709873907830437,2259,97.43213119057856
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,500.90999999999997,591,57,40,0.8475634517766497,0.0047068669855582146,2260,97.43683805756412
23021,GLASS BONNE JAM JAR,500.82000000000005,120,27,24,4.173500000000001,0.004706021288669153,2261,97.44154407885279
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",500.24,583,111,39,0.8580445969125214,0.004700571242050751,2262,97.44624465009485
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,20,2.9022093023255815,0.004690610812024016,2263,97.45093526090687
21972,SET OF 36 DINOSAUR PAPER DOILIES,499.08,335,65,35,1.4897910447761193,0.004689671148813947,2264,97.45562493205568
84509C,SET OF 4 POLKADOT PLACEMATS,498.94,130,51,20,3.838,0.004688355620319849,2265,97.46031328767599
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,1225,40,37,0.4069387755102041,0.004684221102195544,2266,97.4649975087782
84970s,HANGING HEART ZINC T-LIGHT HOLDER,496.49,238,66,0,2.08609243697479,0.004665333871673152,2267,97.46966284264987
22511,RETROSPOT BABUSHKA DOORSTOP,495.2,251,54,44,1.9729083665338645,0.004653212216263257,2268,97.47431605486612
22516,CHILDS GARDEN RAKE BLUE,494.89,206,62,35,2.402378640776699,0.004650299260312042,2269,97.47896635412644
